,FIRM,K,KT,KINT,SALES,ASSETS,INV,INVT,INVINT,LINV,LINVT,LINVINT,INVSALES,INVTSALES,INVINTSALES,INVK,INVTK,INVINTK,INVA,INVTA,INVINTA,LC,SC,LCSALES,SCSALES,EMPL,CR,AGE,LEMPL,LWAGE,smallm,largem,high,low,fclowm,fchighm,treat,notreat,snotreat,snotreat2,snotreat3,score,s,s2,s3,ssmall,ssmall2,ssmall3,slarge,slarge2,slarge3,treatsmall,streatsmall,streatsmall2,streatsmall3,treatlarge,streatlarge,streatlarge2,streatlarge3,treath,streath,streath2,streath3,streath4,treatl,streatl,streatl2,streatl3,streatl4,treatsmallh,streatsmallh,streatsmallh2,streatsmallh3,treatlargeh,streatlargeh,streatlargeh2,streatlargeh3,treatsmalll,streatsmalll,streatsmalll2,streatsmalll3,treatlargel,streatlargel,streatlargel2,streatlargel3,fclow,fchigh,sfclow,sfclow2,sfclow3,sfchigh,sfchigh2,sfchigh3,treatfclow,streatfclow,streatfclow2,streatfclow3,treatfchigh,streatfchigh,streatfchigh2,streatfchigh3,streat,streat2,streat3
10,11.0,230.0,173.0,57.0,6062.0,6710.0,54.0,-31.0,85.0,11.551357,10.679918,11.683428,0.008907951,-0.005113824,0.014021775,0.2347826,-0.13478261,0.36956522,0.00804769,-0.00461997,0.012667661,4332.0,4979.0,0.71461564,0.8213461,84.0,0.41535714,1971.0406,4.4308167,3.942968,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,15.0,225.0,3375.0,15.0,225.0,3375.0,0.0,0.0,0.0,1.0,15.0,225.0,3375.0,0.0,0.0,0.0,0.0,1.0,15.0,225.0,3375.0,50625.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,225.0,3375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,15.0,225.0,3375.0,0.0,0.0,0.0,1.0,15.0,225.0,3375.0,0.0,0.0,0.0,0.0,15.0,225.0,3375.0
11,12.0,20197.0,17977.0,2220.0,76257.0,71456.0,6875.0,363.0,6512.0,11.614931,10.68894,11.736205,0.09015566,0.004760219,0.08539544,0.3403971,0.017972967,0.3224241,0.09621306,0.0050800494,0.091133006,42832.0,43611.0,0.5616796,0.57189506,1079.0,0.46016693,1965.1116,6.98379,3.6812508,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,96.0,21.0,441.0,9261.0,0.0,0.0,0.0,21.0,441.0,9261.0,0.0,0.0,0.0,0.0,1.0,21.0,441.0,9261.0,1.0,21.0,441.0,9261.0,194481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,441.0,9261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21.0,441.0,9261.0,0.0,0.0,0.0,1.0,21.0,441.0,9261.0,0.0,0.0,0.0,0.0,21.0,441.0,9261.0
12,13.0,12954.0,10869.0,2085.0,62834.0,70158.0,-727.0,-1324.0,597.0,11.543814,10.649725,11.687736,-0.011570169,-0.021071395,0.009501225,-0.056121662,-0.10220781,0.04608615,-0.010362325,-0.01887169,0.008509365,39452.0,51769.0,0.62787664,0.82390106,933.0,0.4650901,1961.0604,6.838405,3.7444348,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,93.0,18.0,324.0,5832.0,0.0,0.0,0.0,18.0,324.0,5832.0,0.0,0.0,0.0,0.0,1.0,18.0,324.0,5832.0,1.0,18.0,324.0,5832.0,104976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,324.0,5832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,18.0,324.0,5832.0,0.0,0.0,0.0,1.0,18.0,324.0,5832.0,0.0,0.0,0.0,0.0,18.0,324.0,5832.0
13,14.0,2897.0,2840.0,57.0,8583.0,8247.0,721.0,735.0,-14.0,11.557755,10.697385,11.682592,0.08400326,0.085634395,-0.0016311313,0.24887815,0.25371075,-0.0048325853,0.08742573,0.089123316,-0.001697587,9394.0,7196.0,1.0944891,0.8384015,212.0,0.40714857,1971.03,5.3565865,3.7912402,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,93.0,18.0,324.0,5832.0,0.0,0.0,0.0,18.0,324.0,5832.0,0.0,0.0,0.0,0.0,1.0,18.0,324.0,5832.0,1.0,18.0,324.0,5832.0,104976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,324.0,5832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,18.0,324.0,5832.0,0.0,0.0,0.0,1.0,18.0,324.0,5832.0,0.0,0.0,0.0,0.0,18.0,324.0,5832.0
14,15.0,879.0,535.0,344.0,29864.0,23514.0,-408.0,-180.0,-228.0,11.546902,10.676485,11.680784,-0.013661934,-0.0060273237,-0.0076346104,-0.4641638,-0.20477815,-0.25938568,-0.017351365,-0.007655014,-0.009696351,7653.0,4870.0,0.2562617,0.1630726,194.0,0.35511363,,5.267858,3.6749947,0.0,1.0,0.0,1.0,,,1.0,0.0,0.0,0.0,0.0,83.0,8.0,64.0,512.0,0.0,0.0,0.0,8.0,64.0,512.0,0.0,0.0,0.0,0.0,1.0,8.0,64.0,512.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,64.0,512.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,64.0,512.0,,,,,,,,,,,,,,,,,8.0,64.0,512.0
15,16.0,17152.0,17049.0,103.0,30226.0,54628.0,2275.0,1805.0,470.0,11.572505,10.721283,11.686668,0.075266324,0.0597168,0.015549527,0.13263759,0.10523554,0.027402053,0.04164531,0.033041663,0.008603646,17240.0,18190.0,0.5703699,0.6017998,139.0,0.5,1958.0918,4.934474,4.8205137,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,77.0,2.0,4.0,8.0,0.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,1.0,2.0,4.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,4.0,8.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0
16,17.0,55420.0,49620.0,5800.0,413016.0,553681.0,-5144.0,-6986.0,1842.0,11.500043,10.505588,11.698134,-0.012454723,-0.016914599,0.0044598756,-0.092818476,-0.12605557,0.0332371,-0.009290548,-0.012617374,0.0033268253,135606.0,745969.0,0.3283311,1.8061503,2743.0,0.36527777,1960.043,7.9168077,3.9007013,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,88.0,13.0,169.0,2197.0,0.0,0.0,0.0,13.0,169.0,2197.0,0.0,0.0,0.0,0.0,1.0,13.0,169.0,2197.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,169.0,2197.0,28561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,169.0,2197.0,,,13.0,169.0,2197.0,0.0,0.0,0.0,1.0,13.0,169.0,2197.0,0.0,0.0,0.0,0.0,13.0,169.0,2197.0
17,18.0,18017.0,15318.0,2699.0,341343.0,282072.0,-203.0,-1760.0,1557.0,11.548882,10.639335,11.695764,-0.0005947097,-0.005156104,0.0045613945,-0.011267137,-0.097685516,0.08641838,-0.0007196744,-0.006239542,0.0055198674,249416.0,208664.0,0.73069024,0.611303,5544.0,0.37997347,1958.1215,8.620472,3.806406,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,19.0,1476.0,1429.0,47.0,10910.0,13235.0,4.0,-88.0,92.0,11.550877,10.678606,11.683487,0.00036663612,-0.008065995,0.00843263,0.0027100272,-0.059620596,0.062330622,0.00030222893,-0.0066490364,0.0069512655,6418.0,7084.0,0.5882676,0.64931256,100.0,0.39264706,,4.6051702,4.1616917,1.0,0.0,0.0,1.0,,,1.0,0.0,0.0,0.0,0.0,78.0,3.0,9.0,27.0,3.0,9.0,27.0,0.0,0.0,0.0,1.0,3.0,9.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,27.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,27.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.0,9.0,27.0
19,20.0,3097.0,3018.0,79.0,7696.0,8370.0,-15.0,-330.0,315.0,11.5506935,10.673017,11.685365,-0.0019490644,-0.042879418,0.040930353,-0.004843397,-0.10655473,0.10171133,-0.0017921147,-0.039426524,0.03763441,12000.0,4563.0,1.5592515,0.5929054,285.0,,,5.652489,3.7401726,0.0,1.0,0.0,0.0,,,0.0,1.0,-6.0,36.0,-216.0,69.0,-6.0,36.0,-216.0,0.0,0.0,0.0,-6.0,36.0,-216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0
20,21.0,13023.0,11254.0,1769.0,126015.0,102911.0,5294.0,5396.0,-102.0,11.600552,10.797553,11.6818495,0.042010874,0.0428203,-0.00080942747,0.40651155,0.41434386,-0.007832297,0.051442508,0.052433655,-0.0009911477,51181.0,56033.0,0.40615007,0.44465342,1259.0,0.38914657,,7.138073,3.7050505,0.0,1.0,0.0,1.0,,,1.0,0.0,0.0,0.0,0.0,76.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0
21,22.0,3152.0,1910.0,1242.0,26244.0,16579.0,918.0,-509.0,1427.0,11.559637,10.668862,11.69468,0.034979425,-0.01939491,0.054374333,0.29124364,-0.16148478,0.45272842,0.05537125,-0.03070149,0.08607274,10658.0,5477.0,0.40611187,0.20869532,249.0,0.34543762,,5.5174527,3.756613,0.0,1.0,0.0,1.0,,,1.0,0.0,0.0,0.0,0.0,79.0,4.0,16.0,64.0,0.0,0.0,0.0,4.0,16.0,64.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,64.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,64.0,,,,,,,,,,,,,,,,,4.0,16.0,64.0
22,23.0,643.0,563.0,80.0,11071.0,9607.0,-171.0,-227.0,56.0,11.54919,10.6754,11.683183,-0.0154457595,-0.02050402,0.00505826,-0.2659409,-0.35303265,0.08709176,-0.01779952,-0.023628604,0.005829083,7990.0,8444.0,0.7217054,0.7627134,181.0,0.47761193,,5.198497,3.7874491,0.0,1.0,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,94.0,19.0,361.0,6859.0,0.0,0.0,0.0,19.0,361.0,6859.0,0.0,0.0,0.0,0.0,1.0,19.0,361.0,6859.0,1.0,19.0,361.0,6859.0,130321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,361.0,6859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,19.0,361.0,6859.0
23,24.0,4664.0,4544.0,120.0,14303.0,13760.0,377.0,386.0,-9.0,11.554461,10.689465,11.682634,0.026358107,0.026987346,-0.0006292386,0.0808319,0.08276158,-0.0019296741,0.027398257,0.028052326,-0.00065406977,5819.0,7755.0,0.40683773,0.54219395,159.0,0.4396797,,5.0689044,3.5999794,0.0,1.0,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,78.0,3.0,9.0,27.0,0.0,0.0,0.0,3.0,9.0,27.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,27.0,1.0,3.0,9.0,27.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.0,9.0,27.0
24,25.0,3958.0,3948.0,10.0,45640.0,50393.0,3847.0,3841.0,6.0,11.587207,10.765238,11.682761,0.084290095,0.08415863,0.00013146363,0.97195554,0.9704396,0.0015159171,0.07633997,0.07622091,0.000119064156,13479.0,14747.0,0.29533303,0.32311568,372.0,,1961.0126,5.918894,3.5899944,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-19.0,361.0,-6859.0,56.0,-19.0,361.0,-6859.0,0.0,0.0,0.0,-19.0,361.0,-6859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-19.0,361.0,-6859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,26.0,8013.0,7996.0,17.0,47318.0,50393.0,1526.0,1535.0,-9.0,11.565423,10.715306,11.682634,0.032249883,0.032440085,-0.00019020247,0.19044054,0.19156371,-0.0011231748,0.030281983,0.03046058,-0.00017859624,14167.0,16066.0,0.2993998,0.33953252,379.0,,1961.0126,5.9375362,3.6211345,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-7.0,49.0,-343.0,68.0,-7.0,49.0,-343.0,0.0,0.0,0.0,-7.0,49.0,-343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-7.0,49.0,-343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,27.0,5931.0,5878.0,53.0,34641.0,24526.0,2807.0,2807.0,0.0,11.577504,10.743156,11.682711,0.08103115,0.08103115,0.0,0.47327602,0.47327602,0.0,0.11444997,0.11444997,0.0,27424.0,19475.0,0.79166305,0.56219506,593.0,0.41701418,1958.0128,6.3851943,3.8339794,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,95.0,20.0,400.0,8000.0,0.0,0.0,0.0,20.0,400.0,8000.0,0.0,0.0,0.0,0.0,1.0,20.0,400.0,8000.0,1.0,20.0,400.0,8000.0,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,400.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,400.0,8000.0,0.0,0.0,0.0,1.0,20.0,400.0,8000.0,0.0,0.0,0.0,0.0,20.0,400.0,8000.0
27,28.0,2412.0,2387.0,25.0,8428.0,8954.0,743.0,738.0,5.0,11.557965,10.697453,11.682753,0.08815852,0.08756526,0.00059326057,0.30804312,0.30597016,0.0020729685,0.08297967,0.082421266,0.00055840967,6712.0,2901.0,0.796393,0.3442098,156.0,,,5.049856,3.7617962,1.0,0.0,0.0,0.0,,,0.0,1.0,-44.0,1936.0,-85184.0,31.0,-44.0,1936.0,-85184.0,-44.0,1936.0,-85184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0
28,29.0,4757.0,4596.0,161.0,8681.0,13375.0,1954.0,1450.0,504.0,11.569476,10.713417,11.6869545,0.22508928,0.16703145,0.058057826,0.41076308,0.30481395,0.105949126,0.14609346,0.108411215,0.037682243,7457.0,8802.0,0.8590024,1.0139384,220.0,0.2071766,1978.0225,5.3936276,3.5232809,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,77.0,2.0,4.0,8.0,0.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,,,2.0,4.0,8.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0
29,30.0,4771.0,4759.0,12.0,19751.0,31141.0,-363.0,-384.0,21.0,11.547337,10.671765,11.682888,-0.018378817,-0.019442054,0.0010632373,-0.07608468,-0.08048627,0.004401593,-0.011656659,-0.012331011,0.00067435217,15942.0,10937.0,0.807149,0.55374414,498.0,,1972.1216,6.2106,3.4661124,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-7.0,49.0,-343.0,68.0,-7.0,49.0,-343.0,0.0,0.0,0.0,-7.0,49.0,-343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-7.0,49.0,-343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,31.0,1385.0,1385.0,0.0,4018.0,2607.0,-758.0,-824.0,66.0,11.543513,10.6615095,11.683268,-0.18865107,-0.20507716,0.016426083,-0.5472924,-0.59494585,0.04765343,-0.29075566,-0.3160721,0.025316456,5063.0,2925.0,1.2600796,0.7279741,113.0,,1961.0422,4.727388,3.8023267,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-4.0,16.0,-64.0,71.0,-4.0,16.0,-64.0,-4.0,16.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-4.0,16.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,32.0,4309.0,4034.0,275.0,16480.0,15790.0,4027.0,2093.0,1934.0,11.588877,10.727619,11.698898,0.2443568,0.12700243,0.11735437,0.9345556,0.48572755,0.44882804,0.25503483,0.13255225,0.12248258,14405.0,16216.0,0.8740898,0.9839806,334.0,,1964.0624,5.811141,3.7641897,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-3.0,9.0,-27.0,72.0,-3.0,9.0,-27.0,0.0,0.0,0.0,-3.0,9.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-3.0,9.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,33.0,1195.0,946.0,249.0,3993.0,2987.0,993.0,-90.0,1083.0,11.560352,10.67856,11.691808,0.2486852,-0.022539444,0.27122465,0.83096236,-0.07531381,0.90627617,0.33244058,-0.030130565,0.36257115,4113.0,7987.0,1.0300525,2.0002503,,0.3821839,,,,1.0,0.0,0.0,1.0,,,1.0,0.0,0.0,0.0,0.0,81.0,6.0,36.0,216.0,6.0,36.0,216.0,0.0,0.0,0.0,1.0,6.0,36.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,36.0,216.0,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,36.0,216.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.0,36.0,216.0
33,34.0,289141.0,247422.0,41719.0,926644.0,688386.0,43981.0,59262.0,-15281.0,11.90392,11.540219,11.544657,0.047462672,0.06395336,-0.01649069,0.15210918,0.20495883,-0.052849647,0.063890025,0.08608833,-0.0221983,522891.0,1009404.0,0.5642847,1.0893115,7528.0,0.48221344,1960.0524,8.926385,4.2407436,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,15.0,225.0,3375.0,0.0,0.0,0.0,15.0,225.0,3375.0,0.0,0.0,0.0,0.0,1.0,15.0,225.0,3375.0,1.0,15.0,225.0,3375.0,50625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,225.0,3375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,15.0,225.0,3375.0,0.0,0.0,0.0,1.0,15.0,225.0,3375.0,0.0,0.0,0.0,0.0,15.0,225.0,3375.0
34,35.0,2801.0,2782.0,19.0,10862.0,18276.0,414.0,427.0,-13.0,11.554815,10.690398,11.682601,0.03811453,0.03931136,-0.001196833,0.14780435,0.15244555,-0.0046411995,0.02265266,0.023363974,-0.00071131537,9563.0,7246.0,0.88040876,0.6670963,330.0,0.39659092,1973.1003,5.799093,3.366564,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,77.0,2.0,4.0,8.0,0.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,,,2.0,4.0,8.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0
35,36.0,8573.0,6350.0,2223.0,73494.0,65814.0,1826.0,160.0,1666.0,11.568266,10.684302,11.696671,0.024845565,0.0021770485,0.022668516,0.21299428,0.018663244,0.19433104,0.027744858,0.0024310937,0.025313763,44792.0,30368.0,0.6094647,0.4132038,1139.0,0.33705357,1955.0112,7.037906,3.6718788,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,16.0,256.0,4096.0,0.0,0.0,0.0,16.0,256.0,4096.0,0.0,0.0,0.0,0.0,1.0,16.0,256.0,4096.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,256.0,4096.0,65536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,256.0,4096.0,,,16.0,256.0,4096.0,0.0,0.0,0.0,1.0,16.0,256.0,4096.0,0.0,0.0,0.0,0.0,16.0,256.0,4096.0
36,37.0,3197.0,2862.0,335.0,9587.0,14135.0,3588.0,2596.0,992.0,11.5848,10.73859,11.691047,0.37425682,0.27078336,0.103473455,1.1223022,0.81201124,0.3102909,0.253838,0.18365759,0.0701804,9525.0,7116.0,0.9935329,0.74225515,213.0,0.39356986,1968.0216,5.3612924,3.800383,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,76.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
37,38.0,4990.0,4929.0,61.0,51098.0,39047.0,605.0,531.0,74.0,11.556645,10.692762,11.683334,0.011839993,0.010391796,0.0014481975,0.121242486,0.10641283,0.014829659,0.015494148,0.013598996,0.001895152,20071.0,28988.0,0.39279425,0.56730205,388.0,0.36625656,1961.0808,5.961005,3.9460258,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,81.0,6.0,36.0,216.0,0.0,0.0,0.0,6.0,36.0,216.0,0.0,0.0,0.0,0.0,1.0,6.0,36.0,216.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,36.0,216.0,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,36.0,216.0,,,6.0,36.0,216.0,0.0,0.0,0.0,1.0,6.0,36.0,216.0,0.0,0.0,0.0,0.0,6.0,36.0,216.0
38,39.0,1793.0,1652.0,141.0,4330.0,4221.0,407.0,180.0,227.0,11.554749,10.68476,11.684624,0.09399538,0.04157044,0.05242494,0.22699386,0.100390404,0.12660345,0.09642265,0.042643923,0.053778727,6357.0,3441.0,1.4681293,0.7946882,180.0,0.45144328,1963.0212,5.192957,3.564355,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,15.0,225.0,3375.0,0.0,0.0,0.0,15.0,225.0,3375.0,0.0,0.0,0.0,0.0,1.0,15.0,225.0,3375.0,1.0,15.0,225.0,3375.0,50625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,225.0,3375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,15.0,225.0,3375.0,0.0,0.0,0.0,1.0,15.0,225.0,3375.0,0.0,0.0,0.0,0.0,15.0,225.0,3375.0
39,40.0,2080.0,2033.0,47.0,20913.0,13939.0,2978.0,2973.0,5.0,11.579106,10.746735,11.682753,0.14239946,0.14216039,0.00023908574,1.4317307,1.4293269,0.0024038462,0.21364518,0.21328646,0.0003587058,16084.0,19076.0,0.769091,0.9121599,399.0,0.4265,1953.0928,5.988961,3.6966188,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,86.0,11.0,121.0,1331.0,0.0,0.0,0.0,11.0,121.0,1331.0,0.0,0.0,0.0,0.0,1.0,11.0,121.0,1331.0,1.0,11.0,121.0,1331.0,14641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,121.0,1331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,11.0,121.0,1331.0,0.0,0.0,0.0,1.0,11.0,121.0,1331.0,0.0,0.0,0.0,0.0,11.0,121.0,1331.0
